Name,City,Address,Bedrooms,Price,Rent,Area,Per_Sqft_Price,Furnishing,Type
"3 BHK Flat for Sale in Southern Woods, Southern Woods, Mahamaya Tala, Garia, Kolkata",Kolkata,Mahamaya Tala,3,9000000,,763.0,11796.0,Unfurnished,buy
"3 BHK Flat for Sale in East Mall Road, Kolkata",Kolkata,East Mall Road,3,7200000,,1050.0,6857.0,Furnished,buy
"3 BHK Flat for Sale in Ghosh Para Kestopur, Kolkata",Kolkata,Ghosh Para,3,5500000,,1100.0,5000.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Barrackpore, Kolkata",Kolkata,Barrackpore,2,4200000,,656.0,6402.0,Semi-Furnished,buy
"3 BHK Flat for Sale in B.K.Enterprise Keshab Dham, B.K.Enterprise Keshab Dham, Arjunpur, Kaikhali, Kolkata",Kolkata,Arjunpur,3,9000000,,1100.0,8182.0,Furnished,buy
"1 BHK Flat for Sale in Sree Krishna Apartment, Sree Krishna Apartment, Garia, Kolkata",Kolkata,Garia,1,1700000,,500.0,3400.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Gitanjali Abasan, Gitanjali Abasan, Dum Dum, Kolkata",Kolkata,Dum Dum,2,3500000,,850.0,4118.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Sukant Nagar Sector 4 Salt Lake, Kolkata",Kolkata,Sukant Nagar,2,2000000,,450.0,4444.0,Unfurnished,buy
"2 BHK Flat for Sale in Naktala, Garia, Kolkata",Kolkata,Naktala,2,1650000,,400.0,4125.0,Unfurnished,buy
"1 BHK Flat for Sale in Paschim Putiary, Kolkata",Kolkata,Paschim Putiary,1,1250000,,400.0,3125.0,Unfurnished,buy
"3 BHK Flat for Sale in Antaranga 3, Antaranga 3, Haltu, Kolkata",Kolkata,Haltu,3,7800000,,960.0,8125.0,Furnished,buy
"2 BHK Flat for Sale in Garfa, Kolkata",Kolkata,Garfa,2,3500000,,723.0,4841.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Motilal Colony, Kolkata",Kolkata,Motilal Colony,2,4000000,,800.0,5000.0,Unfurnished,buy
4 BHK House for Sale in Baguiati Kolkata,Kolkata,Baguiati,4,15000000,,1800.0,8333.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Unique Park Behala, Kolkata",Kolkata,Unique Park Behala,2,2700000,,900.0,3000.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Rajwada Estate Phase II, Rajwada Estate Phase II, Mahamaya Tala, Garia, Kolkata",Kolkata,Mahamaya Tala,3,9800000,,1200.0,8167.0,Unfurnished,buy
"2 BHK Flat for Sale in Birati, Kolkata",Kolkata,Birati,2,3000000,,550.0,5455.0,Semi-Furnished,buy
5 BHK House for Sale in Prantik Thakurpukur Kolkata,Kolkata,Prantik Thakurpukur,5,9000000,,3100.0,2903.0,Furnished,buy
"2 BHK Flat for Sale in Golf Gardens, Tollygunge, Kolkata",Kolkata,Golf Gardens,2,3500000,,750.0,4667.0,Unfurnished,buy
"2 BHK Flat for Sale in Realtech HIJIBIJI, Realtech HIJIBIJI, Rajarhat, Kolkata",Kolkata,Rajarhat,2,5800000,,638.0,9091.0,Unfurnished,buy
"3 BHK Flat for Sale in Pacific Rajeshwari Apartment, Pacific Rajeshwari Apartment, Boral, Kolkata",Kolkata,Boral,3,3500000,,884.0,3959.0,Semi-Furnished,buy
8 BHK House for Sale in Garia Kolkata,Kolkata,Garia,8,20000000,,2635.0,7590.0,Semi-Furnished,buy
"2 BHK Flat for Sale in East Kolkata Township, Kolkata",Kolkata,East Kolkata Township,2,4700000,,680.0,6912.0,Unfurnished,buy
"3 BHK Flat for Sale in Eden Elegante, Eden Elegante, Eastern Metropolitan Bypass, Kolkata",Kolkata,EM Bypass,3,8500000,,1150.0,7391.0,Furnished,buy
"3 BHK Flat for Sale in Merlin Elements, Merlin Elements, New Alipore, Kolkata",Kolkata,New Alipore,3,22000000,,1150.0,19130.0,Unfurnished,buy
3 BHK House for Sale in Panchpota Kolkata,Kolkata,Panchpota,3,5200000,,963.0,5400.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Bisharpara, Kolkata",Kolkata,Bisharpara,2,2800000,,720.0,3887.0,Unfurnished,buy
3 BHK Villa for Sale in New Town Kolkata,Kolkata,New Town,3,25000000,,1224.0,20425.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Magnolia Prestige, Magnolia Prestige, Rajarhat, Kolkata",Kolkata,Rajarhat,2,3300000,,680.0,4853.0,Unfurnished,buy
"2 BHK Flat for Sale in Titagarh, Barrackpore, Kolkata",Kolkata,Titagarh,2,3500000,,614.0,5700.0,Unfurnished,buy
"3 BHK Flat for Sale in Urban Tower, Urban Tower, Madurdaha, Hussainpur, Kolkata",Kolkata,Madurdaha,3,8200000,,1280.0,6406.0,Furnished,buy
"3 BHK Flat for Sale in Dum Dum Cantonment, Kolkata",Kolkata,Dum Dum Cantonment,3,3300000,,650.0,5077.0,Unfurnished,buy
"3 BHK Flat for Sale in Shrachi Greenwood Nest, Shrachi Greenwood Nest, Action Area 1, Kolkata",Kolkata,Action Area 1,3,14000000,,1006.0,13917.0,Semi-Furnished,buy
2 BHK House for Sale in Rajpur Sonarpur Kolkata,Kolkata,Rajpur Sonarpur,2,1600000,,720.0,2222.0,Unfurnished,buy
"2 BHK Flat for Sale in Eden Exotica Block K, Eden Exotica Block K, Nayabad, Kolkata",Kolkata,Nayabad,2,4400000,,715.0,6154.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Dhakuria, Kolkata",Kolkata,Dhakuria,2,6500000,,900.0,7222.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Rajarhat, Kolkata",Kolkata,Rajarhat,2,2300000,,548.0,4197.0,Unfurnished,buy
"3 BHK Flat for Sale in Madurdaha, Hussainpur, Kolkata",Kolkata,Madurdaha,3,7200000,,1250.0,5760.0,Unfurnished,buy
"3 BHK Flat for Sale in Magnolia Sports City, Magnolia Sports City, Barrackpore, Kolkata",Kolkata,Barrackpore,3,5500000,,668.0,8234.0,Unfurnished,buy
3 BHK House for Sale in Santoshpur Kolkata,Kolkata,Santoshpur,3,4500000,,1190.0,3782.0,Unfurnished,buy
3 BHK Villa for Sale in Vedic Village Kolkata,Kolkata,Vedic Village,3,15000000,,1912.0,7845.0,Furnished,buy
"3 BHK Flat for Sale in Jain Dream Excellency, Jain Dream Excellency, Rajarhat, Kolkata",Kolkata,Rajarhat,3,7200000,,1100.0,6545.0,Unfurnished,buy
"4 BHK Villa for Sale in Baishnabghata Patuli Township, Patuli Kolkata",Kolkata,Baishnabghata Patuli Township,4,30000000,,2120.0,14151.0,Semi-Furnished,buy
"4 BHK Flat for Sale in Lake Gardens, Kolkata",Kolkata,Lake Gardens,4,16000000,,1480.0,10811.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Siddha Eden Lakeville, Siddha Eden Lakeville, Bonhooghly, Kolkata",Kolkata,Bonhooghly,3,12500000,,847.0,14758.0,Furnished,buy
"2 BHK Flat for Sale in Chetla, Kolkata",Kolkata,Chetla,2,6900000,,850.0,8118.0,Unfurnished,buy
"2 BHK Flat for Sale in Lake Town Block A, Lake Town Block A, Lake Town, Kolkata",Kolkata,Lake Town,2,4000000,,530.0,7547.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Jadavpur, Kolkata",Kolkata,Jadavpur,3,5500000,,1083.0,5078.0,Semi-Furnished,buy
"4 BHK Flat for Sale in Diamond Tower Apartment, Diamond Tower Apartment, Alipore, Kolkata",Kolkata,Alipore,4,27500000,,2309.0,11910.0,Furnished,buy
"2 BHK Flat for Sale in Sandhu Ekam Amar Sansaar, Sandhu Ekam Amar Sansaar, Bosepukur, Kasba, Kolkata",Kolkata,Bosepukur,2,9700000,,873.0,11111.0,Furnished,buy
"3 BHK Flat for Sale in DLF New Town Heights, DLF New Town Heights, Rajarhat, Kolkata",Kolkata,Rajarhat,3,14500000,,1845.0,7859.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Garia Main Road, Kolkata",Kolkata,Garia Main Road,2,4000000,,606.0,6601.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Shriram Grand City, Shriram Grand City, Uttarpara Chinsurah, Kolkata",Kolkata,Uttarpara,2,4000000,,827.0,4837.0,Unfurnished,buy
"3 BHK Flat for Sale in Magnolia Sports City, Magnolia Sports City, Barrackpore, Kolkata",Kolkata,Barrackpore,3,5100000,,1156.0,4412.0,Unfurnished,buy
"3 BHK Flat for Sale in Sector 5 Salt Lake City, Kolkata",Kolkata,Sector 5 Salt Lake City,3,8500000,,950.0,8947.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Sonar Tori Apartment, Sonar Tori Apartment, Dum Dum, Kolkata",Kolkata,Dum Dum,2,6000000,,1149.0,5222.0,Furnished,buy
"3 BHK Flat for Sale in Mrinalini Residency, Mrinalini Residency, Belgachia, Kolkata",Kolkata,Belgachia,3,4500000,,930.0,4839.0,Unfurnished,buy
"2 BHK Flat for Sale in Utsav Utsharga, Utsav Utsharga, Santoshpur, Kolkata",Kolkata,Santoshpur,2,3600000,,532.0,6767.0,Unfurnished,buy
"3 BHK Flat for Sale in Shanti Apartment, Shanti Apartment, North Dumdum, Kolkata",Kolkata,North Dum Dum,3,5500000,,1017.0,5408.0,Furnished,buy
"2 BHK Flat for Sale in Rajarhat, Kolkata",Kolkata,Rajarhat,2,3200000,,729.0,4389.0,Semi-Furnished,buy
"5 BHK Flat for Sale in Metropolitan Cooperative Housing Society, Metropolitan Cooperative Housing Society, Metropolitan Co Operative Housing Society Limited, Kolkata",Kolkata,Metropolitan,5,16000000,,2085.0,7674.0,Unfurnished,buy
"3 BHK House for Sale in Chak Thakurani, Thakurpukur Kolkata",Kolkata,Chak Thakurani,3,2700000,,800.0,3375.0,Unfurnished,buy
"2 BHK Flat for Sale in Maa Apartment, Maa Apartment, Postal Park, Kolkata",Kolkata,Postal Park,2,5000000,,1050.0,4762.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Prantika Garia, Kolkata",Kolkata,Prantik,2,3000000,,550.0,5455.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Prudent Prana, Prudent Prana, Garia, Kolkata",Kolkata,Garia,2,2700000,,650.0,4154.0,Unfurnished,buy
"5 BHK House for Sale in Panchasayar, Garia Kolkata",Kolkata,Panchasayar,5,25000000,,2000.0,12500.0,Furnished,buy
6 BHK House for Sale in Gostatala New Scheme Road Kolkata,Kolkata,Gostatala New Scheme Road,6,31000000,,3100.0,10000.0,Semi-Furnished,buy
"2 BHK Flat for Sale in New Alipore, Kolkata",Kolkata,New Alipore,2,7700000,,1053.0,7312.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Bardhanpalli, Joka, Kolkata",Kolkata,Bardhanpalli,2,2240000,,723.0,3098.0,Unfurnished,buy
"3 BHK Flat for Sale in Merlin Elements, Merlin Elements, New Alipore, Kolkata",Kolkata,New Alipore,3,24000000,,1750.0,13714.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Block F New Alipore, Kolkata",Kolkata,Block F New Alipore,2,7500000,,1120.0,6696.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Uttarpara Chinsurah, Kolkata",Kolkata,Uttarpara,3,3200000,,820.0,3902.0,Semi-Furnished,buy
"5 BHK Flat for Sale in Hiland Riverfront, Hiland Riverfront, Maheshtala, Kolkata",Kolkata,Maheshtala,5,11000000,,3172.0,3485.0,Unfurnished,buy
"2 BHK Flat for Sale in Devaloke Nest, Devaloke Nest, Ramchandrapur Narendrapur, Kolkata",Kolkata,Ramchandrapur,2,3700000,,920.0,4022.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Alipore, Kolkata",Kolkata,Alipore,3,19000000,,1276.0,14890.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Tollygunge Karunamoyee, Kolkata",Kolkata,Tollygunge Karunamoyee,3,15500000,,1468.0,10559.0,Furnished,buy
"3 BHK Flat for Sale in Su Casa Unique, Su Casa Unique, Narendrapur Rajpur Sonarpur, Kolkata",Kolkata,Narendrapur,3,4500000,,715.0,6294.0,Furnished,buy
"2 BHK Flat for Sale in Sapphire Garden, Sapphire Garden, Rajarhat, Kolkata",Kolkata,Rajarhat,2,3200000,,888.0,3604.0,Unfurnished,buy
"3 BHK Flat for Sale in Eden City Maheshtala, Eden City Maheshtala, Maheshtala, Kolkata",Kolkata,Maheshtala,3,4400000,,1337.0,3290.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Vedic Smart Homes, Vedic Smart Homes, Rajarhat, Kolkata",Kolkata,Rajarhat,3,5000000,,1300.0,3846.0,Unfurnished,buy
"2 BHK Flat for Sale in Nabapally Barasat, Kolkata",Kolkata,Nabapally Barasat,2,3200000,,765.0,4183.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Fortune City, Fortune City, Madhyamgram, Kolkata",Kolkata,Madhyamgram,3,3900000,,1176.0,3316.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Greenwood Sonata, Greenwood Sonata, Action Area 2, Kolkata",Kolkata,Action Area 2,2,6700000,,766.0,8747.0,Unfurnished,buy
"3 BHK Flat for Sale in DTC Southern Heights, DTC Southern Heights, Joka, Kolkata",Kolkata,Joka,3,8200000,,1370.0,5985.0,Unfurnished,buy
"2 BHK Flat for Sale in Surya Tower, Surya Tower, Behala, Kolkata",Kolkata,Behala,2,3400000,,806.0,4218.0,Semi-Furnished,buy
"4 BHK Flat for Sale in Bengal Peerless Avidipta Phase 2, Bengal Peerless Avidipta Phase 2, Eastern Metropolitan Bypass, Kolkata",Kolkata,EM Bypass,4,54000000,,3500.0,15429.0,Unfurnished,buy
4 BHK House for Sale in Ballygunge Kolkata,Kolkata,Ballygunge,4,13500000,,2000.0,6750.0,Semi-Furnished,buy
"5 BHK House for Sale in Baishnabghata Patuli Township, Patuli Kolkata",Kolkata,Baishnabghata Patuli Township,5,32500000,,1650.0,19697.0,Unfurnished,buy
"2 BHK Flat for Sale in Delux Complex, Delux Complex, Birati, Kolkata",Kolkata,Birati,2,2500000,,700.0,3571.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Swan Court, Swan Court, New Town, Kolkata",Kolkata,New Town,3,14000000,,1461.0,9582.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Mayukh Apartment, Mayukh Apartment, Garia, Kolkata",Kolkata,Garia,3,6500000,,1200.0,5417.0,Unfurnished,buy
"2 BHK Flat for Sale in Garia Main Road, Kolkata",Kolkata,Garia Main Road,2,3000000,,750.0,4000.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Tollygunge, Kolkata",Kolkata,Tollygunge,2,5000000,,1050.0,4762.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Thakurpukur, Kolkata",Kolkata,Thakurpukur,3,5500000,,1237.0,4446.0,Semi-Furnished,buy
"1 BHK Flat for Sale in Behala, Kolkata",Kolkata,Behala,1,1450000,,288.0,5035.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Shriram Grand One, Shriram Grand One, Uttarpara Chinsurah, Kolkata",Kolkata,Uttarpara,2,4000000,,827.0,4837.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Swastik Apartment, Swastik Apartment, Haridevpur, Paschim Putiary, Kolkata",Kolkata,Haridevpur,3,4500000,,1318.0,3414.0,Furnished,buy
"3 BHK Flat for Sale in Eden City Maheshtala, Eden City Maheshtala, Maheshtala, Kolkata",Kolkata,Maheshtala,3,3700000,,1236.0,2994.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Lake View Housing Complex, Lake View Housing Complex, Howrah, Kolkata",Kolkata,Howrah,3,8000000,,1032.0,7752.0,Furnished,buy
"2 BHK Flat for Sale in Madhyamgram, Kolkata",Kolkata,Madhyamgram,2,3200000,,600.0,5333.0,Semi-Furnished,buy
"4 BHK Flat for Sale in Kotrung, Uttarpara Kotrung, Kolkata",Kolkata,Kotrung,4,4000000,,1694.0,2361.0,Semi-Furnished,buy
"1 BHK Flat for Sale in Dum Dum, Kolkata",Kolkata,Dum Dum,1,2400000,,438.0,5479.0,Semi-Furnished,buy
"3 BHK Flat for Sale in New Alipore, Kolkata",Kolkata,New Alipore,3,5500000,,850.0,6471.0,Unfurnished,buy
"2 BHK Flat for Sale in Chetla, Kolkata",Kolkata,Chetla,2,5700000,,732.0,7787.0,Furnished,buy
"2 BHK Flat for Sale in Naktala, Garia, Kolkata",Kolkata,Naktala,2,4500000,,601.0,7488.0,Furnished,buy
"2 BHK Flat for Sale in Tollygunge, Kolkata",Kolkata,Tollygunge,2,2900000,,689.0,4209.0,Unfurnished,buy
"3 BHK Flat for Sale in Gariahat, Kolkata",Kolkata,Gariahat,3,14000000,,880.0,15909.0,Furnished,buy
3 BHK Flat for Sale in Kolkata,Kolkata,Anisabad,3,5500000,,1000.0,5500.0,Unfurnished,buy
"2 BHK Flat for Sale in Siddha Happyville, Siddha Happyville, Rajarhat, Kolkata",Kolkata,Rajarhat,2,8500000,,945.0,8995.0,Furnished,buy
"3 BHK Flat for Sale in Purbayan Abasan , Purbayan Abasan, East Kolkata Township, Kolkata",Kolkata,East Kolkata Township,3,13000000,,1307.0,9946.0,Semi-Furnished,buy
"3 BHK Flat for Sale in SD Aqua View, SD Aqua View, Jessore Road, Kolkata",Kolkata,Jessore Road,3,4200000,,1070.0,3925.0,Unfurnished,buy
"4 BHK Flat for Sale in Birati, Kolkata",Kolkata,Birati,4,4300000,,1126.0,3819.0,Unfurnished,buy
"3 BHK Flat for Sale in Bhowanipore, Kolkata",Kolkata,Bhawanipur,3,15000000,,940.0,15957.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Bijoygarh, Kolkata",Kolkata,Bijoygarh,2,5700000,,516.0,11047.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Orchid Residency, Orchid Residency, Howrah, Kolkata",Kolkata,Howrah,3,10700000,,1565.0,6837.0,Unfurnished,buy
"2 BHK Flat for Sale in Bansdroni, Kolkata",Kolkata,Bansdroni,2,2600000,,588.0,4422.0,Unfurnished,buy
"3 BHK Flat for Sale in Naihati, Kolkata",Kolkata,Naihati,3,4000000,,1000.0,4000.0,Unfurnished,buy
"3 BHK Flat for Sale in Lake Range, Kolkata",Kolkata,Lake Range,3,40000000,,2375.0,16842.0,Furnished,buy
6 BHK House for Sale in Konnagar Kolkata,Kolkata,Konnagar,6,29000000,,3200.0,9062.0,Furnished,buy
"2 BHK Flat for Sale in Nagerbazar, Kolkata",Kolkata,Nagerbazar,2,3000000,,560.0,5357.0,Unfurnished,buy
"3 BHK Flat for Sale in Dakshindari Road, Kolkata",Kolkata,Dakshindari Road,3,7000000,,1150.0,6087.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Chinsurah Station Road, Kolkata",Kolkata,Chinsurah Station Road,2,2750000,,754.0,3647.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Tangra, Kolkata",Kolkata,Tangra,2,3100000,,550.0,5636.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Prince Anwar Shah Road, Kolkata",Kolkata,Prince Anwar Shah Road,3,12500000,,1025.0,12195.0,Furnished,buy
"3 BHK Flat for Sale in Sureka Elita Garden Vista, Sureka Elita Garden Vista, New Town, Kolkata",Kolkata,New Town,3,15500000,,1270.0,12205.0,Semi-Furnished,buy
"2 BHK Flat for Sale in B.K.Enterprise Keshab Dham, B.K.Enterprise Keshab Dham, Baguiati, Kolkata",Kolkata,Baguiati,2,3500000,,825.0,4242.0,Semi-Furnished,buy
6 BHK House for Sale in Lake Town Kolkata,Kolkata,Lake Town,6,12000000,,900.0,13333.0,Semi-Furnished,buy
"3 BHK Flat for Sale in New Shrachi Garden, New Shrachi Garden, Dum Dum, Kolkata",Kolkata,Dum Dum,3,7900000,,834.0,9472.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Godrej Seven, Godrej Seven, Joka, Kolkata",Kolkata,Joka,3,7500000,,792.0,9470.0,Unfurnished,buy
"3 BHK Flat for Sale in Kankurgachi, Kolkata",Kolkata,Kankurgachi,3,4500000,,1300.0,3462.0,Semi-Furnished,buy
"4 BHK Flat for Sale in PS Project Jubilee Park, PS Project Jubilee Park, Tollygunge, Kolkata",Kolkata,Tollygunge,4,21500000,,2000.0,10750.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Mukundapur, Kolkata",Kolkata,Mukundapur,2,6800000,,1040.0,6538.0,Unfurnished,buy
"2 BHK Flat for Sale in Behala, Kolkata",Kolkata,Behala,2,2400000,,915.0,2623.0,Furnished,buy
"4 BHK Flat for Sale in Block A Lake Town, Kolkata",Kolkata,Lake Town Block A,4,7950000,,1250.0,6360.0,Unfurnished,buy
"3 BHK Flat for Sale in Park Circus, Ballygunge, Kolkata",Kolkata,Park Circus,3,8800000,,1185.0,7426.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Phool Bagan Kankurgachi, Kolkata",Kolkata,Phool Bagan,3,10500000,,1050.0,10000.0,Furnished,buy
"3 BHK Flat for Sale in Kankurgachi, Kolkata",Kolkata,Kankurgachi,3,6000000,,937.0,6403.0,Furnished,buy
6 BHK House for Sale in Chinsurah Kolkata,Kolkata,Hooghly-Chinsurah,6,12500000,,3019.0,4140.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Katyayani Apartment, Katyayani Apartment, Dum Dum, Kolkata",Kolkata,Dum Dum,2,3700000,,600.0,6167.0,Unfurnished,buy
"2 BHK Flat for Sale in Usha Park, Bansdroni, Kolkata",Kolkata,Usha Park,2,3500000,,610.0,5738.0,Unfurnished,buy
"3 BHK Flat for Sale in KCB Solace, KCB Solace, New Town, Kolkata",Kolkata,New Town,3,9250000,,808.0,11448.0,Unfurnished,buy
"4 BHK Flat for Sale in Rajwada Altitude, Rajwada Altitude, Kolkata",Kolkata,EMbypass Sahapara Garia,4,13000000,,1068.0,12172.0,Unfurnished,buy
"3 BHK Flat for Sale in Ganguly 4 Sight Grand Castle, Ganguly 4 Sight Grand Castle, Mahamaya Tala, Garia, Kolkata",Kolkata,Mahamaya Tala,3,12500000,,1523.0,8207.0,Unfurnished,buy
8 BHK House for Sale in Pratapgarh Garfa Kolkata,Kolkata,Pratapgarh,8,12500000,,2700.0,4630.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Srijan Solus, Srijan Solus, Madhyamgram, Kolkata",Kolkata,Madhyamgram,3,5800000,,1094.0,5302.0,Unfurnished,buy
"3 BHK Flat for Sale in Unimark Lakewood Estate, Unimark Lakewood Estate, Patuli, Kolkata",Kolkata,Patuli,3,12000000,,1420.0,8451.0,Semi-Furnished,buy
6 BHK House for Sale in Nilganj Road Kolkata,Kolkata,Nilganj Road,6,16000000,,1980.0,8081.0,Semi-Furnished,buy
"1 BHK Flat for Sale in Fort Residency, Fort Residency, Behala, Kolkata",Kolkata,Behala,1,3300000,,455.0,7253.0,Furnished,buy
"1 BHK Flat for Sale in Sinthee, Kolkata",Kolkata,Sinthi,1,3200000,,670.0,4776.0,Semi-Furnished,buy
"1 BHK Flat for Sale in Pressman Apartment, Pressman Apartment, Tollygunge, Kolkata",Kolkata,Tollygunge,1,4000000,,700.0,5714.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Sureka Elita Garden Vista, Sureka Elita Garden Vista, New Town, Kolkata",Kolkata,New Town,3,14100000,,1525.0,9246.0,Furnished,buy
3 BHK Flat for Sale in Kolkata,Kolkata,Anisabad,3,4000000,,990.0,4040.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Bally, Kolkata",Kolkata,Bally,2,1700000,,500.0,3400.0,Semi-Furnished,buy
"1 BHK Flat for Sale in Swinhoe Castle, Swinhoe Castle, Ballygunge, Kolkata",Kolkata,Ballygunge,1,2500000,,450.0,5556.0,Furnished,buy
"3 BHK Flat for Sale in Santoshpur, Kolkata",Kolkata,Santoshpur,3,8600000,,1255.0,6852.0,Unfurnished,buy
"3 BHK Villa for Sale in Emami Aastha, Bishnupur Kolkata",Kolkata,Bishnupur,3,13000000,,1347.0,9651.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Mukundapur Main Road, Kolkata",Kolkata,Mukundapur Main Road,2,2800000,,907.0,3087.0,Furnished,buy
5 BHK House for Sale in Sector 2 Salt Lake City Kolkata,Kolkata,Sector 2 Salt Lake City,5,25000000,,84.0,27649.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Banerjee Para Paschim Putiary, Kolkata",Kolkata,Banerjee Para,2,2700000,,720.0,3750.0,Unfurnished,buy
"2 BHK Flat for Sale in Uttarpara Chinsurah, Kolkata",Kolkata,Uttarpara,2,3500000,,960.0,3646.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Unimark Springfield, Unimark Springfield, Rajarhat, Kolkata",Kolkata,Rajarhat,3,8200000,,1235.0,6639.0,Semi-Furnished,buy
2 BHK House for Sale in Roychak Kolkata,Kolkata,Raichak,2,8000000,,1198.0,6678.0,Furnished,buy
"2 BHK Flat for Sale in Eden Solaris Joka Phase 1, Eden Solaris Joka Phase 1, Joka, Kolkata",Kolkata,Joka,2,2950000,,506.0,5830.0,Unfurnished,buy
"2 BHK Flat for Sale in Green Wood Nook, Green Wood Nook, Kalikapur Haltu, Kolkata",Kolkata,Kalikapur,2,7700000,,550.0,14000.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Batanagar, Kolkata",Kolkata,Batanagar,2,2000000,,666.0,3003.0,Unfurnished,buy
"2 BHK Flat for Sale in Natore Colony, Natore Colony, Silpara, Purba Barisha, Kolkata",Kolkata,Silpara,2,2450000,,740.0,3311.0,Unfurnished,buy
"3 BHK Flat for Sale in Balaji Crimson 2, Balaji Crimson 2, Parui Mauza, Kolkata",Kolkata,Parui Mauza,3,4800000,,1105.0,4344.0,Unfurnished,buy
"2 BHK Flat for Sale in S K Builders Kumar Angan, S K Builders Kumar Angan, Uttarpara Chinsurah, Kolkata",Kolkata,Uttarpara,2,3700000,,860.0,4302.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Ambuja Ecospace Residencia, Ambuja Ecospace Residencia, New Town, Kolkata",Kolkata,New Town,3,17500000,,896.0,19531.0,Unfurnished,buy
"2 BHK Flat for Sale in Bidhan Park, Kolkata",Kolkata,Bidhan Park,2,2000000,,500.0,4000.0,Furnished,buy
"1 BHK Flat for Sale in Ramrajatala Station Road, Kolkata",Kolkata,Ramrajatala Station Road,1,2200000,,463.0,4752.0,Unfurnished,buy
"2 BHK Flat for Sale in Garia, Kolkata",Kolkata,Garia,2,2380000,,800.0,2975.0,Unfurnished,buy
"3 BHK Flat for Sale in Rohra Heights, Rohra Heights, New Town, Kolkata",Kolkata,New Town,3,14000000,,1663.0,8418.0,Unfurnished,buy
"4 BHK Flat for Sale in Akshara Whispering Willows, Akshara Whispering Willows, Rajarhat, Kolkata",Kolkata,Rajarhat,4,12500000,,1980.0,6313.0,Unfurnished,buy
"3 BHK Flat for Sale in Ekta Heights, Ekta Heights, Jadavpur, Kolkata",Kolkata,Jadavpur,3,14000000,,1491.0,9390.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Andul, Kolkata",Kolkata,Andul,3,2930000,,850.0,3448.0,Unfurnished,buy
"3 BHK Flat for Sale in Jagacha, Kolkata",Kolkata,Jagacha,3,5600000,,1100.0,5091.0,Unfurnished,buy
